timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538060579928,40,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-64,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,39,0,1
1538060579941,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-58,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,1
1538060579952,18,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-84,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,18,0,1
1538060579935,36,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,36,0,1
1538060579924,48,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-96,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,48,0,1
1538060579957,17,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,17,0,0
1538060579758,217,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-70,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,216,0,1
1538060579960,15,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-86,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,15,0,1
1538060579964,14,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-61,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,14,0,1
1538060579957,22,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-54,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,22,0,1
1538060579774,206,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-68,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,205,0,1
1538060579968,12,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-58,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,12,0,1
1538060579964,17,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-14,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,17,0,1
1538060579965,18,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-43,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,18,0,1
1538060579959,25,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-72,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,1
1538060579772,212,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-85,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,212,0,1
1538060579975,11,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-86,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,11,0,1
1538060579971,16,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,16,0,1
1538060579975,12,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-70,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,12,0,1
1538060579783,205,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-99,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,205,0,0
1538060579962,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-51,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,1
1538060579974,16,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,16,0,0
1538060579790,201,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-35,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,201,0,0
1538060579803,188,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-75,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,188,0,0
1538060579800,192,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-46,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,191,0,1
1538060579799,193,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-17,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,193,0,1
1538060579785,207,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-11,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,207,0,1
1538060579782,212,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-59,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,212,0,1
1538060579601,393,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-37,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,393,0,1
1538060579603,391,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-87,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,391,0,0
1538060579814,181,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-19,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,181,0,1
1538060579972,24,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-96,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,1
1538060579989,8,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-51,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,8,0,1
1538060579992,5,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-11,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,5,0,2
1538060579994,4,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-59,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,4,0,0
1538060579809,190,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-33,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,190,0,1
1538060579811,188,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-88,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,188,0,1
1538060579984,17,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-72,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,16,0,0
1538060579991,11,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-35,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,10,0,1
1538060579992,11,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-46,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,10,0,0
1538060579809,194,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-48,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,194,0,1
1538060579987,18,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,18,0,1
1538060579807,199,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,199,0,1
1538060579780,227,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-31,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,226,0,0
1538060579996,12,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-19,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,12,0,0
1538060579823,187,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-28,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,187,0,2
1538060579966,44,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-44,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,44,0,1
1538060579999,13,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-88,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,13,0,2
1538060580002,10,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-35,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,10,0,1
1538060579994,20,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-37,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,20,0,0
1538060579991,24,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-75,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,1
1538060579990,26,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,26,0,1
1538060579983,34,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-43,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,34,0,0
1538060579773,245,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-78,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,245,0,1
1538060580001,18,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-72,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,18,0,1
1538060579818,201,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-3,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,201,0,2
1538060579994,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-87,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,26,0,1
1538060579775,247,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-90,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,246,0,1
1538060579988,35,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-99,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,35,0,1
1538060579830,194,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-55,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,194,0,1
1538060579825,201,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-32,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,201,0,1
1538060579998,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-59,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,28,0,0
1538060580021,6,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-87,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,6,0,1
1538060580003,26,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-48,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,26,0,2
1538060579833,196,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-18,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,195,0,1
1538060580015,15,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-75,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,15,0,0
1538060580012,19,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-35,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,18,0,1
1538060580010,21,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-44,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,21,0,1
1538060579832,201,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-40,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,201,0,0
1538060580023,10,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-99,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,10,0,0
1538060580006,28,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,28,0,1
1538060580022,13,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-90,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,13,0,0
1538060580007,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-31,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,28,0,0
1538060580003,34,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-46,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,34,0,1
1538060580005,33,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,33,0,1
1538060580008,30,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-19,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,30,0,1
1538060580018,22,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-78,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,22,0,0
1538060579843,198,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-63,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,198,0,1
1538060580010,31,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-28,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,31,0,1
1538060580014,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-37,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,28,0,1
1538060579838,206,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-92,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,206,0,1
1538060579868,177,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,177,0,0
1538060580016,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,29,0,2
1538060579860,185,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-91,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,185,0,1
1538060579855,192,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-76,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,192,0,1
1538060579847,201,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,201,0,1
1538060579978,71,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-61,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,25,0,0
1538060580024,25,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-55,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,25,0,1
1538060580041,10,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-28,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,10,0,1
1538060580029,23,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-48,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,23,0,0
1538060579659,394,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-47,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,394,0,1
1538060580033,22,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-40,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,22,0,1
1538060580037,19,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-46,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,19,0,2
1538060580046,10,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-91,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,10,0,0
1538060580029,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-18,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,29,0,1
1538060579856,203,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-21,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,202,0,0
1538060580034,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-9,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,2
1538060580038,23,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-4,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,23,0,1
1538060580033,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-99,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,28,0,1
1538060580044,19,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-92,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,19,0,1
1538060580040,24,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-78,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,1
1538060579862,203,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-60,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,202,0,0
1538060580026,40,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-32,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,40,0,1
1538060580031,36,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-35,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,36,0,2
1538060580041,26,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-63,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,26,0,1
1538060580047,21,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-76,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,21,0,1
1538060579866,203,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-24,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,203,0,1
1538060579687,382,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-65,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,382,0,1
1538060579874,197,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-13,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,197,0,1
1538060579871,201,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-26,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,201,0,1
1538060579677,395,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-25,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,395,0,0
1538060579686,387,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-69,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,386,0,1
1538060579879,194,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-27,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,194,0,0
1538060579707,368,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-98,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,368,0,1
1538060580052,24,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-48,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,0
1538060580055,22,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-40,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,22,0,1
1538060580063,14,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-92,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,14,0,1
1538060579885,193,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-34,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,193,0,0
1538060580067,13,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-35,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,13,0,1
1538060579892,188,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-94,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,188,0,0
1538060580048,33,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,33,0,0
1538060580056,25,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-91,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,25,0,1
1538060579877,206,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-2,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,206,0,1
1538060580059,25,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-21,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,25,0,0
1538060580051,33,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-28,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,33,0,1
1538060580066,19,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-32,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,19,0,0
1538060579893,194,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-71,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,194,0,2
1538060580065,23,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-60,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,23,0,1
1538060580049,40,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-61,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,40,0,0
1538060579721,369,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-30,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,369,0,1
1538060580053,39,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-47,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,39,0,1
1538060580067,25,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-63,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,25,0,1
1538060580073,21,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-69,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,21,0,0
1538060579897,197,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-81,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,196,0,1
1538060580081,14,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-94,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,14,0,1
1538060580084,12,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-21,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,12,0,1
1538060580072,25,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-26,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,25,0,0
1538060580058,41,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-18,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,40,0,1
1538060580075,24,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-98,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,0
1538060580083,18,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-2,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,18,0,0
1538060580072,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-25,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,29,0,1
1538060580069,34,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-24,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,34,0,1
1538060580074,30,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-27,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,30,0,1
1538060580081,24,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,24,0,1
1538060579896,210,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-12,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,210,0,1
1538060580071,35,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-13,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,35,0,0
1538060579916,192,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-29,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,192,0,0
1538060580081,27,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-91,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,27,0,1
1538060580056,56,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-46,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,56,0,1
1538060580090,22,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-30,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,22,0,1
1538060580099,14,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-18,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,14,0,1
1538060580092,23,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-47,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,21,0,1
1538060580096,19,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-21,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,19,0,0
1538060579711,405,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-57,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,405,0,2
1538060579911,205,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-97,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,205,0,1
1538060579921,196,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-53,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,196,0,0
1538060580084,34,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-28,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,18,0,1
1538060580099,19,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-98,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,19,0,1
1538060580101,19,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-25,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,19,0,1
1538060579906,214,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-41,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,214,0,1
1538060580089,33,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-61,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,33,0,0
1538060580094,29,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-69,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,29,0,1
1538060579914,210,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-93,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,210,0,0
1538060579934,190,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-73,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,190,0,0
1538060580092,33,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-63,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,33,0,1
1538060580095,32,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-94,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,32,0,1
1538060579923,204,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-62,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,204,0,1
1538060580116,12,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-57,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,12,0,1
1538060579768,362,HTTP Request,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,2516,206,100,100,http://10.0.10.10:9966/petclinic/api/owners,362,0,1
